archiveType,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
lake sediment,N/A,I_E,LS09MAZO,iso2k_LS09MAZO,300.0,37.47999954223633,-4.679999828338623,Zonar,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,E/P,LS09MIKU,iso2k_LS09MIKU01a,4150.0,35.29999923706055,99.16999816894531,Lake Kuhai,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS); archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,N/A,surface pressure,LS09SCMI,iso2k_LS09SCMI,3.0,60.95000076293945,-148.14999389648438,Mica,https://www.ncdc.noaa.gov/paleo/study/6202,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,"E:P (groundwater \fluid balance\"")""",LS09SHJO,iso2k_LS09SHJO,1200.0,47.04570007324219,-113.1426010131836,Jones,https://www.ncdc.noaa.gov/paleo/study/23076,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS); archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,temperature+moisture,Precipitation amount (as a function of temperature),LS10ANBL,iso2k_LS10ANBL01a,330.0,62.0,14.649999618530273,Lake Blektjarnen,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,P,LS10CLTA,iso2k_LS10CLTA,275.0,67.3499984741211,-153.6699981689453,Takahula,https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::p1_study_id:8663,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,evaporation/ groundwater inflow,LS10GOBL,iso2k_LS10GOBL01a,24.0,-37.0099983215332,140.00999450683594,"Blue Lake, Mount Gambier",https://www.ncdc.noaa.gov/paleo/study/22411,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,E/P,LS10HEQI,iso2k_LS10HEQI01a,3193.0,37.0,100.0,Qinghai,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,N/A,I_E,LS10HESA,iso2k_LS10HESA,97.5,62.25,27.670000076293945,Saarikko,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS); archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,N/A,d18O,LS10HOLO,iso2k_LS10HOLO,44.0,54.349998474121094,-6.690000057220459,Lough-na-Shade,http://www1.ncdc.noaa.gov/pub/data/paleo/paleolimnology/europe/uk/lough-na-shade2010.txt,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,N/A,NAO index,LS10STSP,iso2k_LS10STSP,887.0,63.119998931884766,12.319999694824219,Lake Spaime,https://www.ncdc.noaa.gov/paleo-search/study/15444,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,Precipitation amount,LS10WRNA,iso2k_LS10WRNA01a,4718.0,30.725200653076172,90.60659790039062,Nam Co,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,changes in monsoon intensity.,LS10ZHHU,iso2k_LS10ZHHU01a,2817.0,37.29079818725586,96.88379669189453,Hurleg Lake,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,effective moisture/evaporation,LS11ANSE,iso2k_LS11ANSE,520.0,62.20000076293945,-136.39999389648438,Seven mile,https://www.ncdc.noaa.gov/paleo/study/10750,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,P_E,LS11BACH,iso2k_LS11BACH,880.0,3.319999933242798,37.70000076293945,Challa,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS); archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,d18O precipitation,LS11BIPU,iso2k_LS11BIPU01a,4300.0,-10.699999809265137,-76.05999755859375,Laguna Pumacocha,https://www.ncdc.noaa.gov/paleo/study/12199,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,P_E,LS11MOES,iso2k_LS11MOES,670.0,42.029998779296875,0.5299999713897705,Estanya,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,P,LS11NECA,iso2k_LS11NECA,594.0,48.5,-119.5999984741211,Castor,https://www.ncdc.noaa.gov/paleo/study/10310,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,N/A,I_E,LS11RYKA,iso2k_LS11RYKA,1260.0,0.4332999885082245,30.280000686645508,Kasenda,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,P,LS12ANBI,iso2k_LS12ANBI,3255.0,39.79999923706055,-107.30000305175781,Bison,https://www.ncdc.noaa.gov/paleo/study/10749,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,P,LS12ANYE,iso2k_LS12ANYE,3170.0,39.70000076293945,-107.4000015258789,Yellow,https://www.ncdc.noaa.gov/paleo/study/13120,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,evaporation/precipitation,LS12GOBA,iso2k_LS12GOBA01a,0.0,-32.000999450683594,115.51000213623047,Barker Swamp,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS); archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,evaporation / precipitation,LS12KENO,iso2k_LS12KENO01a,132.0,-36.79999923706055,141.8000030517578,Northwest Jacka Lake,https://www.ncdc.noaa.gov/paleo/study/22414,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS); archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,P,LS12STLI,iso2k_LS12STLI,780.0,48.900001525878906,-117.30000305175781,Lime,https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::p1_study_id:13174,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,P,LS12STRE,iso2k_LS12STRE,754.0,48.79999923706055,-118.19999694824219,Renner,https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::p1_study_id:13174,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,M,LS12WOQU,iso2k_LS12WOQU,293.0,64.20999908447266,-145.82000732421875,Quartz Lake,https://www.ncdc.noaa.gov/paleo/study/13079,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,Precipitation amount,LS13LUBA,iso2k_LS13LUBA01a,1583.0,43.63750076293945,92.81420135498047,Barkol,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed  was originally Lake sediment (LS); archiveType changed  was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,E/P,LS13STEL,iso2k_LS13STEL,44.0,11.899999618530273,-85.91670227050781,Lago El Grancho,https://www.ncdc.noaa.gov/paleo/study/13195,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,M,LS13YUSA,iso2k_GH8f461f71,2293.0,37.67499923706055,-105.7229995727539,San Luis Lake,https://www.ncdc.noaa.gov/paleo/study/16114,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
lake sediment,moisture,Precipitation amount,LS14LESA,iso2k_LS14LESA01a,3816.0,37.70000076293945,73.18329620361328,Sasikul Lake,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,Precipitation amount,LS14PRLO,iso2k_LS14PRLO01a,475.0,19.976299285888672,76.50769805908203,Lonar,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS); archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,N/A,Solar insolation,LS14TAKA,iso2k_LS14TAKA01a,3928.0,38.86000061035156,73.26000213623047,Lake Karakul,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,M,LS14YAHA,iso2k_LS14YAHA02a,4078.0,38.29999923706055,97.58000183105469,Hala Lake,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS); archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,Evaporation,LS15ABSH,iso2k_LS15ABSH01a,0.0,20.700000762939453,39.43330001831055,Shuaiba Lagoon,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,E/P,LS15BHAL,iso2k_LS15BHAL,2376.0,19.09149932861328,-97.53379821777344,Laguna de Aljojuca,https://www.ncdc.noaa.gov/paleo/study/17735,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,P_E,LS15DENA,iso2k_LS15DENA02a,1363.0,38.34000015258789,34.459999084472656,Lake Nar,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,P_E,LS15JOPA,iso2k_LS15JOPA01,820.0,29.513999938964844,51.79999923706055,Lake Parishan,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,aridity,LS15LAOH,iso2k_LS15LAOH01a,693.0,41.065799713134766,20.672800064086914,Ohrid,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,"hydrology, west wind intensity",LS15OEPO,iso2k_LS15OEPO01a,113.0,-51.95000076293945,-70.37999725341797,Laguna Potrok Aike,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,M,LS16STCL,iso2k_LPD7dc5b9ba,1126.0,50.83000183105469,-116.38999938964844,Cleland Lake,https://www.ncdc.noaa.gov/paleo/study/21250,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
lake sediment,moisture,M,LS16STPA,iso2k_LPD179d915e,733.0,54.685001373291016,-122.61699676513672,Paradise,https://www.ncdc.noaa.gov/paleo/study/21250,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
lake sediment,moisture,P_isotope,LS17STNU01,iso2k_WEBab3eac63,93.0,58.1968994140625,25.627500534057617,Lake Nuudsaku,https://www.ncdc.noaa.gov/paleo/study/22594,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
lake sediment,moisture,P_isotope,LS17VAWA01,iso2k_WEBdc316522,700.0,69.07630157470703,-146.92970275878906,Wahoo Lake Shelf Core,https://www.ncdc.noaa.gov/paleo/study/20610,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
lake sediment,N/A,I_E,LS89LATI,iso2k_LS89LATI,1626.0,32.900001525878906,5.349999904632568,Lake Tiaglamimine,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS); archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,P_E,LS91BEWA,iso2k_LS91BEWA,1196.0,37.869998931884766,-119.16000366210938,Walker Lake,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,E/P,LS96CUPU,iso2k_LS96CUPUb,14.0,20.6299991607666,-87.61000061035156,Punta Laguna,https://www.ncdc.noaa.gov/cdo/f?p=519:1:0::::p1_study_id:5484,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,temperature,T_air,LS96VOAM,iso2k_LS96VOAM01,533.0,47.099998474121094,11.016599655151367,Ammersee,http://www1.ncdc.noaa.gov/pub/data/paleo/paleolimnology/europe/germany/ammersee_1999.txt,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,N/A,I_E,LS97HOKA,iso2k_LS97HOKA1a,330.0,13.305000305175781,11.028800010681152,Kajemarum Oasis,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,E/P,LS98CUPE,iso2k_LS98CUPE,110.0,17.00029945373535,-89.78479766845703,Lake Peten-Itza,https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::p1_study_id:5482,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,P_E,LS99CUVA,iso2k_LS99CUVAc,400.0,10.16670036315918,-67.75,Lake Valencia,https://www.ncdc.noaa.gov/cdo/f?p=519:1:::::p1_study_id:5489,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
lake sediment,moisture,P_isotope,LS99LASI,iso2k_LS99LASI,2080.0,33.04999923706055,5.0,Lake Sidi Ali,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Lake sediment (LS),d18O,NULL,permil,CE
marine sediment,temperature,T_water,MS01HDAS,iso2k_MS01HDAS01a,-695.0,24.829999923706055,65.91999816894531,Arabian Sea,http://doi.pangaea.de/10.1594/pangaea.735717,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS02FLPC,iso2k_MS02FLPC01a,-852.0,-41.0,-74.44999694824219,"Chilean margin, Southern Ocean (Pacific sector)",https://www.ncdc.noaa.gov/paleo/study/6242,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS03BRNS,iso2k_MS03BRNS02,-1048.0,66.96980285644531,7.6392998695373535,Nordic Seas,https://doi.pangaea.de/10.1594/pangaea.760166,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS03BRNS,iso2k_MS03BRNS01,-1048.0,66.96980285644531,7.6392998695373535,Nordic Seas,https://doi.pangaea.de/10.1594/pangaea.760166,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS03KTCB,iso2k_MS03KTCB02,-366.0,10.66670036315918,-64.69999694824219,Cariaco Basin,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS03KTCB,iso2k_MS03KTCB01,-366.0,10.66670036315918,-64.69999694824219,Cariaco Basin,https://www.ncei.noaa.gov/access/paleo-search/study/29593,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS03LKNS,iso2k_MS03LKNS01,-250.0,45.88999938964844,-62.79999923706055,"Emerald Basin,OCE326 MC-29D",https://www.ncdc.noaa.gov/paleo/study/10891,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS03SMAS,iso2k_MS03SMAS01,-316.0,24.6200008392334,65.9800033569336,Arabian Sea,https://www.ncdc.noaa.gov/paleo-search/study/2606,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS04BLCB,iso2k_MS04BLCB02,-395.0,10.75,-64.69999694824219,Cariaco Basin,https://www.ncdc.noaa.gov/paleo-search/study/5900,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS04BLCB,iso2k_MS04BLCB01,-395.0,10.75,-64.69999694824219,Cariaco Basin,https://www.ncdc.noaa.gov/paleo-search/study/5900,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS04ICNI,iso2k_MS04ICNI01,-373.0,66.64140319824219,-20.863100051879883,North Iceland,https://www.ncdc.noaa.gov/paleo-search/study/6423,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS05ESCR,iso2k_MS05ESCR01a,962.0,-5.5883002281188965,11.221699714660645,Congo River mouth,https://doi.pangaea.de/10.1594/pangaea.327243,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS05LKLF,iso2k_MS05LKLF01a,-3975.0,43.47999954223633,-54.869998931884766,"Laurentian Fan, western subpolar North Atlantic",https://www.ncdc.noaa.gov/paleo-search/study/5966,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,N/A,S,MS06DLDS,iso2k_MS06DLDS01b,-547.0,24.329999923706055,-83.26000213623047,"Dry Tortugas, 62MC",https://www.ncdc.noaa.gov/paleo/study/5968,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS06DLDS,iso2k_MS06DLDS01a,-547.0,24.329999923706055,-83.26000213623047,"Dry Tortugas, 62MC",https://www.ncdc.noaa.gov/paleo/study/5968,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,N/A,S,MS06DLGN,iso2k_MS06DLGN01b,-694.0,24.760000228881836,-79.29000091552734,Great Bahama Bank north,https://www.ncdc.noaa.gov/paleo/study/5968,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS06DLGN,iso2k_MS06DLGN01a,-694.0,24.760000228881836,-79.29000091552734,Great Bahama Bank north,https://www.ncdc.noaa.gov/paleo/study/5968,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,N/A,S,MS06DLGS,iso2k_MS06DLGS01b,-531.0,24.59000015258789,-79.2699966430664,Great Bahama Bank south 118MC,https://www.ncdc.noaa.gov/paleo/study/5968,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS06DLGS,iso2k_MS06DLGS01a,-531.0,24.59000015258789,-79.2699966430664,Great Bahama Bank south 118MC,https://www.ncdc.noaa.gov/paleo/study/5968,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,N/A,NULL,MS07JRGM,iso2k_WEB2606fc74,-2259.0,27.200000762939453,-91.41999816894531,Gulf of Mexico,https://www.ncdc.noaa.gov/paleo/study/5584,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS07JRGM,iso2k_MS07JRGM01aa,-2259.0,27.200000762939453,-91.41999816894531,Gulf of Mexico,https://www.ncdc.noaa.gov/paleo/study/5584,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,N/A,S,MS07LSPG,iso2k_MS07LSPG01b,-2382.0,-5.0,133.44000244140625,WEq Pacific,https://www.ncdc.noaa.gov/paleo/study/5917,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS07LSPG,iso2k_MS07LSPG01a,-2382.0,-5.0,133.44000244140625,WEq Pacific,https://www.ncdc.noaa.gov/paleo/study/5917,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,N/A,S,MS07LSSP,iso2k_MS07LSSP01b,-2114.0,6.300000190734863,125.83000183105469,Southern Philippines,https://www.ncdc.noaa.gov/paleo/study/6400,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS07LSSP,iso2k_MS07LSSP01a,-2114.0,6.300000190734863,125.83000183105469,Southern Philippines,https://www.ncdc.noaa.gov/paleo/study/6400,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS07MMNP,iso2k_MS07MMNP01a,-1169.0,-44.150001525878906,-75.16000366210938,Southern Chile Margin,http://doi.pangaea.de/10.1594/pangaea.676709,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS07RCNA,iso2k_MS07RCNA02,-1649.0,61.43000030517578,-24.079999923706055,subpolar N. Atl,https://www.ncei.noaa.gov/pub/data/paleo/contributions_by_author/came2007/,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,N/A,S,MS07SWGG,iso2k_MS07SWGG01b,-1295.0,2.5,9.380000114440918,"Gulf of Guinea, EEA",https://www.ncdc.noaa.gov/paleo/study/5596,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS07SWGG,iso2k_MS07SWGG01a,-1295.0,2.5,9.380000114440918,"Gulf of Guinea, EEA",https://www.ncdc.noaa.gov/paleo/study/5596,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS08UAPM,iso2k_MS08UAPM01,-102.0,38.625,-9.508299827575684,Portuguese Margin,https://doi.pangaea.de/10.1594/pangaea.717637,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,N/A,S,MS09DOIP,iso2k_MS09DOIP01b,-503.0,-3.5299999713897705,119.19999694824219,Makassar Strait,https://www.ncdc.noaa.gov/paleo/study/8699,Iso2k v1.0.1,see remark @temperature,d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS09DOIP,iso2k_MS09DOIP01a,-503.0,-3.5299999713897705,119.19999694824219,Makassar Strait,https://www.ncdc.noaa.gov/paleo/study/8699,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
marine sediment,moisture,d18O_seawater,MS09DTNA,iso2k_MS09DTNA02b,1938.0,62.08000183105469,-17.81999969482422,RApiD-12-1K Subpolar North Atlantic,https://www.ncdc.noaa.gov/paleo/study/8623,Iso2k v1.0.1,; archiveType changed  was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,moisture,d18O_seawater,MS09DTNA,iso2k_MS09DTNA01b,1938.0,62.08000183105469,-17.81999969482422,RApiD-12-1K Subpolar North Atlantic,https://www.ncdc.noaa.gov/paleo/study/8623,Iso2k v1.0.1,; archiveType changed  was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature,T_water,MS09DTNA,iso2k_MS09DTNA02a,1938.0,62.08000183105469,-17.81999969482422,RApiD-12-1K Subpolar North Atlantic,https://www.ncdc.noaa.gov/paleo/study/8623,Iso2k v1.0.1,; archiveType changed  was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature,T_water,MS09DTNA,iso2k_MS09DTNA01a,1938.0,62.08000183105469,-17.81999969482422,RApiD-12-1K Subpolar North Atlantic,https://www.ncdc.noaa.gov/paleo/study/8623,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS09TCIS,iso2k_MS09TCIS01,178.0,39.76190185546875,17.89859962463379,Ionian Sea,https://doi.pangaea.de/10.1594/pangaea.857573,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,N/A,S,MS09TRFD,iso2k_MS09TRFD01b,-2543.0,55.5,-13.899999618530273,Feni Drift,https://www.ncdc.noaa.gov/paleo/study/8725,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS); archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS09TRFD,iso2k_MS09TRFD01a,-2543.0,55.5,-13.899999618530273,Feni Drift,https://www.ncdc.noaa.gov/paleo/study/8725,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS); archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,N/A,S,MS10BLMS,iso2k_MS10BLMS01b,-594.0,-7.400000095367432,115.19999694824219,"Makassar Strait, core 13GGC",https://www.ncdc.noaa.gov/paleo/study/10420,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
marine sediment,temperature+moisture,temperature/d18Osw,MS10BLMS,iso2k_MS10BLMS01a,-594.0,-7.400000095367432,115.19999694824219,"Makassar Strait, core 13GGC",https://www.ncdc.noaa.gov/paleo/study/10420,Iso2k v1.0.1,NULL,d18O,NULL,permil,CE
marine sediment,N/A,S,MS11ANMN,iso2k_MS11ANMN01b,968.0,1.399999976158142,119.08000183105469,Makassar straits north,https://www.ncdc.noaa.gov/paleo/study/12906,Iso2k v1.0.1,; archiveType changed  was originally Marine sediment (MS); archiveType changed  was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,temperature,T_water,MS11ANMN,iso2k_MS11ANMN01a,968.0,1.399999976158142,119.08000183105469,Makassar straits north,https://www.ncdc.noaa.gov/paleo/study/12906,Iso2k v1.0.1,; archiveType changed  was originally Marine sediment (MS); archiveType changed  was originally Marine sediment (MS),d18O,NULL,permil,CE
marine sediment,N/A,S,MS11ANMS,iso2k_MS11ANMS01b,-1185.0,-5.199999809265137,117.4800033569336,Makassar straits south,https://www.ncdc.noaa.gov/paleo/study/12906,Iso2k v1.0.1,; archiveType changed - was originally Marine sediment (MS),d18O,NULL,permil,CE
