archiveType,climateInterpretation_variable,climateInterpretation_variableDetail,dataSetName,datasetId,geo_meanElev,geo_meanLat,geo_meanLon,geo_siteName,originalDataURL,originalDatabase,paleoData_notes,paleoData_proxy,paleoData_sensorSpecies,paleoData_units,yearUnits
tree,NOT temperature NOT moisture,N/A,northamerica_usa_ak049,FE23_northamerica_usa_ak049,100.0,67.15,-150.08333333333334,NorthForkKoyukuk,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak049.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Wilmking,TRW,PCGL,standardized_anomalies,CE
tree,N/A,N/A,northamerica_usa_ak050,FE23_northamerica_usa_ak050,100.0,67.15,-149.13333333333333,NutirwikCreek,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak050.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Wilmking,TRW,PCGL,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,northamerica_usa_ak051,FE23_northamerica_usa_ak051,100.0,67.15,-149.13333333333333,NutirwikCreekFloodplain,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak051.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Wilmking,TRW,PCGL,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,northamerica_usa_ak052,FE23_northamerica_usa_ak052,100.0,67.13333333333334,-152.06666666666666,HuntForkofJohnRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak052.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Wilmking,TRW,PCGL,standardized_anomalies,CE
tree,N/A,N/A,northamerica_usa_ak053,FE23_northamerica_usa_ak053,100.0,68.08333333333333,-143.13333333333333,SheenjekRiver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak053.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Joergenson,TRW,PCGL,standardized_anomalies,CE
tree,moisture,N/A,northamerica_usa_ak054,FE23_northamerica_usa_ak054,100.0,63.1,-150.0,"CabinCreek,DenaliNationalPark",https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak054.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Wilmking,TRW,PCGL,standardized_anomalies,CE
tree,N/A,N/A,northamerica_usa_ak055,FE23_northamerica_usa_ak055,100.0,63.083333333333336,-148.13333333333333,"SlimeCreek,AlaskaRange",https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak055.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Wilmking,TRW,PCGL,standardized_anomalies,CE
tree,N/A,N/A,northamerica_usa_ak056,FE23_northamerica_usa_ak056,100.0,63.11666666666667,-149.0,"RockCreek,DenaliNationalPark",https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak056.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: Wilmking,TRW,PCGL,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,northamerica_usa_ak057,FE23_northamerica_usa_ak057,168.0,65.18333333333334,-162.2,AlmondButterLower,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak057.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: D'Arrigo,TRW,PCGL,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,northamerica_usa_ak058,FE23_northamerica_usa_ak058,213.0,65.18333333333334,-162.21666666666667,AlmondButterUpper,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak058.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: D'Arrigo,TRW,PCGL,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,northamerica_usa_ak059,FE23_northamerica_usa_ak059,282.0,65.11666666666666,-162.18333333333334,AlpineView,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak059.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: D'Arrigo,TRW,PCGL,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,northamerica_usa_ak060,FE23_northamerica_usa_ak060,259.0,65.21666666666667,-162.25,BurntOver,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak060.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: D'Arrigo,TRW,PCGL,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,northamerica_usa_ak061,FE23_northamerica_usa_ak061,282.0,65.08333333333333,-162.18333333333334,ByeRosanne,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak061.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: D'Arrigo,TRW,PCGL,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,northamerica_usa_ak062,FE23_northamerica_usa_ak062,239.0,65.2,-162.26666666666668,DeathValley,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak062.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: D'Arrigo,TRW,PCGL,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,northamerica_usa_ak063,FE23_northamerica_usa_ak063,229.0,65.1,-162.15,EchoSlope,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak063.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: D'Arrigo,TRW,PCGL,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,northamerica_usa_ak064,FE23_northamerica_usa_ak064,229.0,65.08333333333333,-162.15,FrostValley,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak064.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: D'Arrigo,TRW,PCGL,standardized_anomalies,CE
tree,N/A,N/A,northamerica_usa_ak065,FE23_northamerica_usa_ak065,168.0,65.2,-162.2,Gordon'sCat,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak065.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: D'Arrigo,TRW,PCGL,standardized_anomalies,CE
tree,N/A,N/A,northamerica_usa_ak066,FE23_northamerica_usa_ak066,213.0,65.21666666666667,-162.21666666666667,HeyBear,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak066.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: D'Arrigo,TRW,PCGL,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,northamerica_usa_ak067,FE23_northamerica_usa_ak067,229.0,65.21666666666667,-162.21666666666667,HeyBearUpper,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak067.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: D'Arrigo,TRW,PCGL,standardized_anomalies,CE
tree,NOT temperature NOT moisture,N/A,northamerica_usa_ak068,FE23_northamerica_usa_ak068,229.0,65.08333333333333,-162.18333333333334,Mt.Mole,https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak068.rwl,FE23 (Breitenmoser et al. (2014)),Investigator: D'Arrigo,TRW,PCGL,standardized_anomalies,CE
